longitude,latitude,o3prod_mole_stacked,o3loss_mole_stacked
13.0,-55.0,32651.029398334922,75808.82501636787
13.0,-53.0,32405.51869783694,84939.71441408464
13.0,-51.0,36154.83819022505,99461.00190827905
13.0,-49.0,41567.33124901781,119038.85196964884
13.0,-47.0,49097.622379230954,144527.77954312813
13.0,-45.0,65578.88312116612,178856.67295359244
13.0,-43.0,94549.91455393407,222459.97973337592
13.0,-41.0,144079.77454459522,277848.2420237342
13.0,-39.0,195859.47724956274,342476.10477224074
13.0,-37.0,386671.4558948236,427476.1801266725
13.0,-35.0,770930.8725846369,513914.43615085614
13.0,-33.0,1019763.242240792,620966.9086308989
13.0,-31.0,1419526.370238621,718148.3575054684
13.0,-29.0,1686261.1063011612,817788.0902616052
13.0,-27.0,1751440.616964856,933427.2695061024
13.0,-25.0,1531724.7107836148,1043553.1763760794
13.0,-23.0,1581147.0606709628,1123372.786721973
13.0,-21.0,1975955.6699463397,1258510.454044196
13.0,-19.0,5539288.961282989,1422273.491309525
13.0,-17.0,9054581.257060703,1580194.885863206
13.0,-15.0,7379169.336175763,1425596.0073460946
13.0,-13.0,7511380.839081517,1482443.3538747658
13.0,-11.0,6112360.915930131,1715493.5974510245
13.0,-9.0,7827011.4876735,1598035.9421737303
13.0,-7.0,7270622.276390785,1748858.5649636993
13.0,-5.0,9440417.856821502,1945504.602228624
13.0,-3.0,12980107.251169888,2369798.5028876364
13.0,-1.0,13132710.496240389,3035204.913281729
13.0,1.0,10671118.152109675,2963098.727275276
13.0,3.0,10726974.633058302,2490913.2859938466
13.0,5.0,17571222.693535537,2614007.812875619
13.0,7.0,18201144.64758188,2606635.216247197
13.0,9.0,19249986.392896805,1913131.319155724
13.0,11.0,30547418.560066767,2273904.4005050254
13.0,13.0,14552007.360442149,1961535.3810467746
13.0,15.0,4102796.347802569,1692708.6245618723
13.0,17.0,3023606.6669847593,1546122.127794959
13.0,19.0,1289928.9499045042,1552630.8735375244
13.0,21.0,704440.5411161197,1446256.8828343474
13.0,23.0,960191.5402882493,1454229.2755415405
13.0,25.0,1642986.9247362195,1530005.1101763942
13.0,27.0,2614715.319250447,1362188.143825032
13.0,29.0,2011588.4357348788,1462002.8952402994
13.0,31.0,3204799.9326604395,1377975.0663588615
13.0,33.0,4527947.84214715,998799.885970791
13.0,35.0,3630307.4493530267,1273977.1858436088
13.0,37.0,4381196.960187234,1064926.6586698422
13.0,39.0,3439565.71599015,1179499.2227171757
13.0,41.0,4234719.911701148,796131.4033054892
13.0,43.0,4330661.645289654,631775.9436941736
13.0,45.0,5684095.604673077,548225.2838118045
13.0,47.0,5709610.146073511,467264.47968099936
13.0,49.0,4789064.331185926,400819.42640009336
13.0,51.0,3294302.2283684975,341789.7949116299
13.0,53.0,2280496.298872707,299007.4010013762
13.0,55.0,1430855.608162678,216105.561671173
13.0,57.0,1785206.3568481503,238652.20325555874
13.0,59.0,1637039.4250236473,208025.7865370251
13.0,61.0,1260038.1023234488,176033.33127053708
13.0,63.0,826535.3383602758,150633.91141760128
13.0,65.0,896504.7298392296,123541.74202065534
13.0,67.0,940492.4653223224,115813.9315645808
13.0,69.0,566332.0056672477,100585.18506951886
13.0,71.0,329493.4457269032,106932.51239459
13.0,73.0,285892.4702342709,80702.96303151797
13.0,75.0,230374.9800488604,74593.4668101078
13.0,77.0,328221.5505794253,76729.63142762774
13.0,79.0,280049.86022088665,93621.24270484946
13.0,81.0,276719.70856227074,82269.71418692321
13.0,83.0,113061.55354125264,89634.25224035775
13.0,85.0,101634.9259170285,85324.70415309604
13.0,87.0,100872.93362003664,81556.93223386315
13.0,89.0,106049.74111295618,79596.83038546136
15.0,-89.0,19110.42771633163,23177.828634473422
15.0,-87.0,20329.084309560687,24798.16982179219
15.0,-85.0,21787.789933470878,26913.756431839145
15.0,-83.0,23535.587995171078,29404.89557317485
15.0,-81.0,26037.0643757835,33489.676358739736
15.0,-79.0,27141.92654456445,35464.060571465634
15.0,-77.0,27814.56150130154,37456.113876645635
15.0,-75.0,28852.910803896626,42389.072959426805
15.0,-73.0,31134.38510734169,52159.69315639885
15.0,-71.0,66739.43725846022,73296.6639676197
15.0,-69.0,224103.25269835055,87902.4463033715
15.0,-67.0,138510.08070139575,96407.84903145782
15.0,-65.0,69383.1472499673,96842.79143056525
15.0,-63.0,46744.87771269832,97287.22673011657
15.0,-61.0,46439.488492517405,91550.63384722038
15.0,-59.0,33174.66817961097,79645.02419789955
15.0,-57.0,26549.96257168038,69617.39013494861
15.0,-55.0,29135.140563142635,74758.88493954488
15.0,-53.0,31777.85731264801,84564.26262192937
15.0,-51.0,35381.13836570308,98985.7914181695
15.0,-49.0,41890.94432936194,119205.06666887134
15.0,-47.0,50392.50051128054,145535.9844149649
15.0,-45.0,66153.93798070414,179099.71934931757
15.0,-43.0,90572.01756829045,222312.9667218077
15.0,-41.0,148326.36544419875,281636.6619638568
15.0,-39.0,188112.31819296788,348042.82353013975
15.0,-37.0,372036.42142705596,444856.1139123447
15.0,-35.0,997052.7114738672,537079.2520433948
15.0,-33.0,1755513.3741679427,643487.8161272492
15.0,-31.0,2186417.811349009,752269.4401475354
15.0,-29.0,2042987.0315516812,878015.0134000529
15.0,-27.0,1808715.1380402842,990571.129269861
15.0,-25.0,2830448.4343153997,1063405.4599533838
15.0,-23.0,5471213.272505879,1038427.7639257703
15.0,-21.0,9799134.748488946,1306710.3030009044
15.0,-19.0,9569002.246221362,1497895.1680849507
15.0,-17.0,11191081.167363413,1741697.5178458546
15.0,-15.0,11705820.461329186,1472418.6412596512
15.0,-13.0,12817499.846040236,1555265.351538275
15.0,-11.0,14755951.711848281,1775278.7027844032
15.0,-9.0,17011576.933973007,1801844.7534615633
15.0,-7.0,18265635.32594381,1939956.2793119072
15.0,-5.0,20767327.730920322,2323552.7718883217
15.0,-3.0,18902621.776928958,2848552.9618407614
15.0,-1.0,16604501.168745823,3111089.9430929916
15.0,1.0,10996038.490463845,3153901.998453304
15.0,3.0,10861871.943878628,2865796.7656477517
15.0,5.0,17942567.234996937,2714004.4034303236
15.0,7.0,17058583.033702184,2750978.6444349145
15.0,9.0,19955535.730269138,2077166.9312707828
15.0,11.0,28387945.801715784,2341563.816657544
15.0,13.0,13920963.267869443,2012473.7696766865
15.0,15.0,3980625.273921949,1723911.201747142
15.0,17.0,3160398.1768246857,1465864.5303288572
15.0,19.0,1264169.518868223,1486122.1660027169
15.0,21.0,635954.4734072516,1346331.2420249446
15.0,23.0,1124964.2398765231,1466796.9353495287
15.0,25.0,1765550.7628251198,1465349.5092853857
15.0,27.0,2491046.2959759394,1357405.169716096
15.0,29.0,2259926.21274056,1492035.7675633857
15.0,31.0,3554336.9242116413,1448777.8301181765
15.0,33.0,3713875.3730916795,1094356.0913606375
15.0,35.0,3678893.9345648857,1286474.9321124277
15.0,37.0,4379692.114301333,983389.4908438973
15.0,39.0,3783293.4204825764,1005231.7020962123
15.0,41.0,4682814.179545969,706948.6146345702
15.0,43.0,3387487.5478242566,719821.1909649895
15.0,45.0,4862748.145634044,556148.4306561687
15.0,47.0,6335011.109040123,471339.3816831736
15.0,49.0,4373689.586257874,406387.4527260455
15.0,51.0,3369220.9051514035,342856.49260757555
15.0,53.0,2582079.553330865,309169.76940867014
15.0,55.0,1665363.2181536972,246733.78193969792
15.0,57.0,1593043.8913342555,238554.4494254081
15.0,59.0,1428092.2889113647,211636.34067308393
15.0,61.0,1136852.9071365988,180622.91196670276
15.0,63.0,750049.1655688216,158964.29126111668
15.0,65.0,708720.5753559706,120979.77493006295
15.0,67.0,751012.0072012815,104460.07102507369
15.0,69.0,783978.1484992822,96801.4911281996
15.0,71.0,400379.38377217035,95617.1041230719
15.0,73.0,352192.6707441401,68855.0316121333
15.0,75.0,292697.07854582946,64309.076850559235
15.0,77.0,348407.13450653746,83548.99367146744
15.0,79.0,267554.4675204533,96000.70723128108
15.0,81.0,282059.3637696076,80051.87072360347
15.0,83.0,114594.26413349599,89282.39064902348
15.0,85.0,97666.05699793324,85429.14414396757
15.0,87.0,90301.20984979678,82252.6587401494
15.0,89.0,115824.71487309936,77866.77467460591
17.0,-89.0,19117.67273386281,23158.25308028749
17.0,-87.0,20386.42882314399,24782.35667938949
17.0,-85.0,21899.888986281338,26905.142046899546
17.0,-83.0,23620.004791528805,29243.62805170059
17.0,-81.0,26079.45452512661,33207.42654426393
17.0,-79.0,26713.21530290829,34603.43808185666
17.0,-77.0,27623.721709965102,36883.58465622425
17.0,-75.0,28747.144037985934,42005.26719896894
17.0,-73.0,31346.075255033757,51939.17840233653
17.0,-71.0,60836.6135738216,72368.4033669736
17.0,-69.0,212212.97956927455,87496.16651742985
17.0,-67.0,120179.23384846182,96901.1521190322
17.0,-65.0,63317.652127038025,96327.75577040826
17.0,-63.0,44098.23240396723,96671.23288086033
17.0,-61.0,44600.65450726763,91427.68108568988
17.0,-59.0,38958.295522027816,79370.98467629895
17.0,-57.0,27571.08949563608,69799.36341563443
17.0,-55.0,26894.435471431796,74346.14192237241
17.0,-53.0,29778.281636297404,84149.62028287716
17.0,-51.0,33183.47485972105,98458.91940870654
17.0,-49.0,38673.744890776936,118528.43200564444
17.0,-47.0,47553.421820783195,144425.74807394313
17.0,-45.0,62812.442763046354,178356.3588874955
17.0,-43.0,87781.88659719167,222884.9986327312
17.0,-41.0,131425.94299182086,282928.0212427306
17.0,-39.0,195059.66668037145,360877.2179233242
17.0,-37.0,435272.843970944,469928.62008985
17.0,-35.0,1896406.1981375292,503366.00901630055
17.0,-33.0,3050208.0114569394,598267.1050196241
17.0,-31.0,2580702.967810194,778139.2828977604
17.0,-29.0,1899912.279828226,879014.6992664912
17.0,-27.0,1575738.225444606,949333.2876125328
17.0,-25.0,3447068.2173550893,1134961.3351456511
17.0,-23.0,6722116.973141098,1303700.572642854
17.0,-21.0,9904363.762641506,1617661.7070568677
17.0,-19.0,9956844.627628228,1628508.953695904
17.0,-17.0,11975958.535704268,1715318.4543336884
17.0,-15.0,13070572.830250526,1659307.8676241757
17.0,-13.0,15539627.000229375,1644255.9002682446
17.0,-11.0,18064779.60290694,1806015.8161968489
17.0,-9.0,21953603.943998527,2021782.2178321173
17.0,-7.0,26004200.311835095,2371415.030136892
17.0,-5.0,24828818.416847967,2705262.3439301834
17.0,-3.0,21098390.955825824,3213762.353830032
17.0,-1.0,15913548.752145786,3357321.7518861066
17.0,1.0,12548389.31617362,3282099.153619205
17.0,3.0,12347679.892986827,3256736.8703889833
17.0,5.0,20222788.936917543,2995928.9437743295
17.0,7.0,16436908.933895668,2896044.681969864
17.0,9.0,16253048.182154814,2051170.7134743512
17.0,11.0,8234748.048717564,1738944.7698771479
17.0,13.0,5818966.830157596,1817365.1651097042
17.0,15.0,3950988.9636013946,1707182.960392552
17.0,17.0,2753947.634177939,1512976.0399392333
17.0,19.0,1037748.9486359995,1422959.8770973384
17.0,21.0,531872.0578365884,1219738.0907693505
17.0,23.0,765165.1165141807,1409494.3123565132
17.0,25.0,2551932.7127299914,1309922.4286843087
17.0,27.0,3066586.161785624,1279287.18914799
17.0,29.0,2550727.932542405,1657935.1438513224
17.0,31.0,3225168.0247224453,1568988.9294105961
17.0,33.0,2041147.2564866187,1587308.6209339271
17.0,35.0,3547969.461435615,1390006.540097889
17.0,37.0,3877171.4945696243,1183216.2144078494
17.0,39.0,3564580.337592096,1000266.8554499907
17.0,41.0,4387707.985745052,745029.664953548
17.0,43.0,3629295.518080098,650317.0906322023
17.0,45.0,4870629.868836341,519706.2431597531
17.0,47.0,4531606.432650129,493552.6529081319
17.0,49.0,3968349.9270859538,412023.10973165423
17.0,51.0,3490786.0708641186,348657.6949632958
17.0,53.0,2684223.361192048,326261.8582475213
17.0,55.0,1724393.4161091472,256126.5273941619
17.0,57.0,1503559.2738637726,219570.19745624115
17.0,59.0,1570650.5099629657,196133.7797697858
17.0,61.0,1344304.7596157654,174110.60960487166
17.0,63.0,862243.8680009546,153382.85869012924
17.0,65.0,584151.803677676,129072.12143305482
17.0,67.0,576503.1432484664,103145.31892064045
17.0,69.0,883207.6002233253,92643.60908188934
17.0,71.0,461564.042502176,83237.98075678195
17.0,73.0,366789.45564486476,69202.24306224594
17.0,75.0,323658.2991268707,62015.70146555654
17.0,77.0,329914.90918970667,96583.54037751399
17.0,79.0,244475.37760138995,111418.83634260224
17.0,81.0,205412.04331637715,84986.51385046999
17.0,83.0,114923.7550417562,88759.40009269284
17.0,85.0,94151.32861607542,85699.06208971082
17.0,87.0,89310.38157876393,82308.1361270697
17.0,89.0,110905.75355999994,78335.27856906265
19.0,-89.0,19122.455507555005,23137.90120324204
19.0,-87.0,20422.54857175903,24759.81818511608
19.0,-85.0,22008.231506306383,26908.12178127639
19.0,-83.0,23731.775536822133,29162.38638570558
19.0,-81.0,26045.24372605672,32839.58445316254
19.0,-79.0,26511.91279461441,34011.41905246754
19.0,-77.0,27399.790239952177,36263.327087252335
19.0,-75.0,28531.991805507554,41482.86090209128
19.0,-73.0,31505.63866607567,51880.19959618766
19.0,-71.0,65489.659191333085,71927.37165970336
19.0,-69.0,215671.0969992941,84753.30400397409
19.0,-67.0,143753.45849257347,95901.58076982822
19.0,-65.0,70504.00819217911,96571.5621930427
19.0,-63.0,43200.48206504197,96212.93720523441
19.0,-61.0,38093.08586341155,90748.15553729051
19.0,-59.0,36046.871207139084,77647.92159432586
19.0,-57.0,31615.080837981426,70876.72973726115
19.0,-55.0,28546.870862730368,75275.29410013779
19.0,-53.0,31232.15484247598,84772.2512145514
19.0,-51.0,47680.23583642454,101571.96527823452
19.0,-49.0,101071.8352198074,124142.4639733495
19.0,-47.0,117808.2436654917,149438.7195109408
19.0,-45.0,75108.03065456123,181210.12333531128
19.0,-43.0,113362.90257728662,229065.73312073667
19.0,-41.0,139524.3083585859,288923.7077719715
19.0,-39.0,212183.63506096162,378365.6468245452
19.0,-37.0,573378.3498935223,502389.2331264341
19.0,-35.0,2746037.4960418893,529062.337788321
19.0,-33.0,3897034.1375523596,597591.777544723
19.0,-31.0,2402269.9688191586,770402.5822178854
19.0,-29.0,2470254.158793836,930639.8120193913
19.0,-27.0,3772933.1052570743,1095000.7713374447
19.0,-25.0,5089872.47831033,1318073.0055129316
19.0,-23.0,7414756.544815561,1509464.5076453537
19.0,-21.0,10216598.789280709,1645866.0027453366
19.0,-19.0,11643319.137732264,1666366.6356099432
19.0,-17.0,12065395.692975556,1677046.0646332002
19.0,-15.0,12987986.355903884,1738252.461195542
19.0,-13.0,15320064.409425145,1792184.3687398534
19.0,-11.0,16343096.52094192,1969525.8378007489
19.0,-9.0,20645042.13922079,2159514.1584630837
19.0,-7.0,25831136.662199758,2644164.7963551837
19.0,-5.0,24651780.95215984,2986734.923600134
19.0,-3.0,18453074.1945264,3706323.574762532
19.0,-1.0,13818821.811986435,3639863.6685306504
19.0,1.0,13060233.85059901,3464103.652223401
19.0,3.0,16297001.106982747,3316096.5784525084
19.0,5.0,19741167.267164588,3114762.87424549
19.0,7.0,17478540.29308424,3198641.2175687426
19.0,9.0,15320836.24417183,2086340.5124921189
19.0,11.0,8039853.463195258,1668001.1711176967
19.0,13.0,5222147.059006193,1784069.406255882
19.0,15.0,4069180.7798963776,1645341.606412223
19.0,17.0,2375927.3469420867,1524108.918737425
19.0,19.0,963780.6970350639,1443499.1843855234
19.0,21.0,598319.4805078745,1381055.6712409304
19.0,23.0,643484.7529865936,1467179.7066899075
19.0,25.0,2097458.4627898205,1425408.3282708053
19.0,27.0,3083102.7934789257,1457370.9683998304
19.0,29.0,2917417.0821823855,1775249.1463740661
19.0,31.0,3965982.2569239754,1488675.1686958335
19.0,33.0,2384579.5801207973,1509505.1873476433
19.0,35.0,3603827.8161807647,1433220.0079620047
19.0,37.0,2993065.9816264124,1356852.1298485105
19.0,39.0,3339660.889613365,1007388.5771475423
19.0,41.0,4056827.494438419,692616.0229567025
19.0,43.0,4021230.6665393007,566854.0993129511
19.0,45.0,4932720.014799004,495208.044630558
19.0,47.0,3540808.072441428,509641.4477089267
19.0,49.0,4304851.85713137,409150.24112708
19.0,51.0,3674998.750587854,326538.99243714684
19.0,53.0,2571546.658303404,325984.2918016586
19.0,55.0,1652521.9477824343,254167.148707665
19.0,57.0,1206019.7421957415,213692.3314959876
19.0,59.0,1349982.210867284,191404.8390792716
19.0,61.0,1475611.0477642121,168854.1227295893
19.0,63.0,1130915.3042467209,146766.52407946688
19.0,65.0,641202.6869114694,125047.40055351249
19.0,67.0,453092.00948173524,108301.88946468933
19.0,69.0,717035.2151332638,88734.06230866721
19.0,71.0,519039.8928421181,76226.83809234775
19.0,73.0,360229.4178300475,73465.13840828788
19.0,75.0,323566.7991937497,61962.166178577514
19.0,77.0,300107.2556316347,101030.19514757213
19.0,79.0,208547.25393074713,116359.70549993766
19.0,81.0,162246.2711517592,87438.551832143
19.0,83.0,117668.63471781106,88243.70196963061
19.0,85.0,96169.47640757433,85545.12832742737
19.0,87.0,94150.06104162935,81890.0724643374
19.0,89.0,100163.1689403226,79748.32130079507
21.0,-89.0,19128.18770745771,23120.35075759746
21.0,-87.0,20438.691820991637,24720.539963092982
21.0,-85.0,22121.56261734304,26924.614370265288
21.0,-83.0,23893.433947695117,29148.07616969732
21.0,-81.0,25914.840047177695,32411.571432025266
21.0,-79.0,26409.66832675921,33571.761277410864
21.0,-77.0,27151.479754351465,35685.9618561448
21.0,-75.0,28184.194338774254,40819.03695563634
21.0,-73.0,31446.805044948727,51723.81823730001
21.0,-71.0,64560.96185504249,70252.31628814014
21.0,-69.0,227375.82688492697,85426.14651223386
21.0,-67.0,150375.1613271741,95269.90307371088
21.0,-65.0,98224.96788430493,96720.92155653778
21.0,-63.0,44339.57047542083,95933.09426803458
21.0,-61.0,35080.870191023896,89414.89068646143
21.0,-59.0,29414.860909586783,74633.50079650809
21.0,-57.0,30606.763328435434,70925.89105356624
21.0,-55.0,31232.50577972714,76230.82591507309
21.0,-53.0,31956.23396999226,85512.21494957556
21.0,-51.0,54850.37207811399,103695.98496640063
21.0,-49.0,179916.5822972473,123370.99009059039
21.0,-47.0,207436.604095973,147804.9948079084
21.0,-45.0,85457.37058427393,183592.75341865522
21.0,-43.0,121115.44903002502,232002.14823554657
21.0,-41.0,140246.8083742094,294352.80191858206
21.0,-39.0,221297.3766575636,394590.59728861134
21.0,-37.0,669812.7931945868,537875.1616604906
21.0,-35.0,3207413.5333857522,564291.5455139653
21.0,-33.0,3788287.703387108,606804.4170213438
21.0,-31.0,3207283.8069094038,791122.1494483514
21.0,-29.0,4223719.237276396,999715.0499769518
21.0,-27.0,6280343.978846079,1267107.6146431176
21.0,-25.0,7632717.71627314,1441002.3287145903
21.0,-23.0,8909384.526291244,1510531.7958718708
21.0,-21.0,11869841.86635085,1669612.791206382
21.0,-19.0,23389407.493281562,2003222.385856615
21.0,-17.0,12561101.620910225,1670676.4585646135
21.0,-15.0,12786716.961685834,1763276.3008307733
21.0,-13.0,14351343.669893898,1866292.0950978464
21.0,-11.0,15437912.314536063,2001215.171799782
21.0,-9.0,18268251.83617111,2263005.1187448045
21.0,-7.0,22046561.669168256,2678010.121706672
21.0,-5.0,21759560.144687936,3191005.9107550364
21.0,-3.0,15371743.396030946,3802248.3886048305
21.0,-1.0,13139111.418935867,3763519.123302939
21.0,1.0,13602220.297020882,3685507.6541315666
21.0,3.0,17192549.389422692,3506287.1919753053
21.0,5.0,17963329.30408127,3138258.992162993
21.0,7.0,19225009.88498574,3253757.373273584
21.0,9.0,18856961.429847345,2427218.982208532
21.0,11.0,9335501.657273212,1710715.9028039158
21.0,13.0,5034652.780751264,1752217.4027685677
21.0,15.0,3771833.2691025194,1586068.3751499774
21.0,17.0,2436839.2123334096,1396455.8186278003
21.0,19.0,1034889.205767753,1455603.7381002987
21.0,21.0,656584.8193213015,1539873.425121556
21.0,23.0,708807.1618599788,1596141.9260793563
21.0,25.0,1444157.5863727466,1665361.7406884737
21.0,27.0,2514796.2103345795,1697872.4903976226
21.0,29.0,4109392.707567993,1680464.1274238422
21.0,31.0,4215300.427458936,1601140.734811899
21.0,33.0,3347937.0379248145,1434813.5163870354
21.0,35.0,3815559.5487035755,1419567.6414066285
